id,XINGBIE,CSNY,HYZK,ZHIYE,ZHICHEN,ZHIWU,XUELI,DWJJLX,DWSSHY,GRJCJS,GRZHZT,GRZHYE,GRZHSNJZYE,GRZHDNGJYE,GRYJCE,DWYJCE,DKFFE,DKYE,DKLL,label
train_31116,2,404928000,90,90,999,0,99,110,18,4667.0,1,40076.215,30201.245,4490.25,768.645,768.645,250237,192201.16,2.708,1
train_31126,1,499622400,90,90,999,0,99,900,9,7051.5,1,8617.455,33394.71,6778.92,1054.74,1054.74,125237,237.0,2.708,1
train_31133,2,255110400,90,90,999,0,99,110,18,4624.5,1,50243.09,102998.85,-6977.355,763.52,763.52,300237,289953.68,2.979,1
train_31140,1,533750400,90,90,999,0,99,900,14,7737.0,1,20630.32,26374.75,355.34,1137.0,1137.0,200237,181906.375,2.708,1
train_31148,2,694195200,90,90,999,0,99,110,18,4039.0,1,1548.38,3873.49,-5327.045,693.27,693.27,300237,110821.84,2.979,1
train_31150,1,468086400,90,90,999,0,99,900,5,12811.5,1,54396.235,31402.845,8667.56,1745.94,1745.94,150237,140109.395,2.708,1
train_31161,2,560016000,90,90,999,0,99,110,16,6797.5,1,1811.52,1558.935,429.985,1024.26,1024.26,350237,220121.58,2.708,1
train_31183,2,349804800,90,90,999,0,99,190,20,6229.0,1,1995.495,1946.98,-16572.6,956.04,956.04,195237,237.0,2.708,1
train_31186,2,515260800,90,90,999,0,99,900,16,12790.5,1,73137.275,76365.06,-18150.885,1743.42,1743.42,150237,114403.595,2.708,1
train_31194,2,170784000,90,90,999,0,99,150,14,2337.0,1,6295.33,1546.205,1413.0,384.0,384.0,300237,158524.455,2.708,1
train_31197,1,383760000,90,90,999,0,99,190,4,12811.5,1,55766.29,36725.075,7770.96,1745.94,1745.94,200237,168546.34,2.708,1
train_31229,1,181324800,90,90,999,0,99,110,18,9127.5,1,16036.465,17320.005,1833.97,1303.86,1303.86,300237,296790.775,2.979,1
train_31240,1,341856000,90,90,999,0,99,160,2,1237.0,1,7727.255,5396.1,797.0,307.0,307.0,125237,73870.4,2.708,1
train_31254,1,410198400,90,90,999,0,99,110,18,4338.0,1,7893.675,9155.185,1610.25,729.12,729.12,250237,105637.56,2.708,1
train_31255,1,517935600,90,90,999,0,99,190,14,3237.0,1,46119.855,38780.925,4017.0,447.0,447.0,125237,93491.08,2.708,1
train_31277,1,262800000,90,90,999,0,99,190,15,5251.0,1,19992.305,1598.92,5707.56,838.68,838.68,250237,193292.51,2.708,1
train_31279,2,233942400,90,90,999,0,99,900,18,6390.0,1,46083.67,28862.235,1832.46,975.36,975.36,150237,145780.465,2.979,1
train_31285,1,333907200,90,90,999,0,99,190,5,12811.5,1,21908.325,10175.005,11413.285,1745.94,1745.94,250237,35467.545,2.708,1
train_31298,2,754675200,90,90,999,0,99,150,14,3039.5,1,21745.96,15406.485,1806.4,433.175,433.175,300237,286972.275,2.708,1
train_31302,1,381340800,90,90,999,0,99,110,15,7110.0,1,17541.45,14319.475,3369.64,1061.76,1061.76,225237,177473.215,2.708,1
train_31313,1,297014400,90,90,999,0,99,110,15,4072.5,1,2078.04,1155.215,1149.225,697.26,697.26,300237,249100.575,2.708,1
train_31324,1,659980800,90,90,999,0,99,900,14,6396.5,1,19746.06,18357.17,1160.15,852.95,852.95,230237,206531.34,2.708,1
train_31383,1,207676800,90,90,999,0,99,110,18,7642.0,1,10206.86,4595.09,2568.38,1125.6,1125.6,234737,168003.05,2.708,1
train_31392,1,31507200,90,90,999,0,99,150,3,8012.0,1,34868.9,21285.975,7701.0,1170.0,1170.0,176297,134257.9,2.708,1
train_31395,1,41875200,90,90,999,0,99,150,15,7478.5,1,32089.87,16800.915,5315.16,1105.98,1105.98,125237,83514.11,2.979,1
train_31401,1,560016000,90,90,999,0,99,150,14,2137.0,1,11120.405,7119.27,2517.0,465.0,465.0,150237,147993.765,2.708,1
train_31411,2,31507200,90,90,999,0,99,110,0,8332.0,1,75601.205,50746.94,9951.0,1208.4,1208.4,200237,29024.95,2.708,1
train_31419,1,341856000,90,90,999,0,99,110,18,4987.0,1,18370.9,6503.665,6238.1,807.035,807.035,300237,160486.685,2.708,1
train_31428,1,444412800,90,90,999,0,99,190,17,3708.0,1,32518.35,18044.4,4402.2,653.52,653.52,125237,92494.16,2.708,1
train_31435,1,575827200,90,90,999,0,99,900,15,4885.5,1,3247.46,15010.765,-2508.76,794.82,794.82,125237,79440.39,2.708,1
train_31439,1,407520000,90,90,999,0,99,170,14,6197.0,1,3960.745,1998.215,945.015,833.0,833.0,185237,145153.775,2.708,1
train_31445,2,494352000,90,90,999,0,99,110,6,3090.0,1,40402.0,43882.98,-576.9,579.36,579.36,200237,182499.655,2.708,1
train_31449,1,31507200,90,90,999,0,99,190,16,9127.5,1,76029.38,41308.49,11124.12,1303.86,1303.86,150237,19878.155,2.708,1
train_31468,1,304963200,90,90,999,0,99,190,15,6029.5,1,15922.585,9822.545,5797.8,932.1,932.1,110237,237.0,2.979,1
train_31470,2,333907200,90,90,999,0,99,110,15,2377.5,1,750.72,5796.515,217.52,493.86,493.86,120237,88637.0,2.708,1
train_31489,2,496944000,90,90,999,0,99,110,8,2252.5,1,1688.16,256.615,1685.025,478.86,478.86,250237,207875.855,2.708,1
train_31493,2,423244800,90,90,999,0,99,190,15,5650.0,1,15488.98,7526.275,2222.555,886.56,886.56,173237,153832.68,2.708,1
train_31497,1,533750400,90,90,999,0,99,110,12,4489.5,1,580.17,616.415,-449.37,747.3,747.3,125237,103014.92,2.708,1
train_31545,2,528480000,90,90,999,0,99,110,10,9627.5,1,21671.305,8273.94,9251.88,1363.86,1363.86,180237,149702.305,2.708,1
train_31562,1,428515200,90,90,999,0,99,160,9,2209.0,2,358.285,8614.245,237.0,473.64,473.64,182737,145626.285,2.708,1
train_31565,2,157737600,90,90,999,0,99,110,0,11241.0,1,127331.905,83398.41,10293.6,1557.48,1557.48,135237,83093.925,2.979,1
train_31567,2,307555200,90,90,999,0,99,150,15,8364.0,1,2187.48,286.765,2181.71,1212.24,1212.24,300237,211086.91,2.708,1
train_31597,1,31507200,90,90,999,0,99,110,18,5863.0,1,7295.925,40511.72,6084.75,912.16,912.16,200237,33301.26,2.708,1
train_31622,1,368121600,90,90,999,0,99,110,0,5708.5,1,27505.7,8020.785,5489.64,893.58,893.58,200237,237.0,2.708,1
train_31644,1,31507200,90,90,999,0,99,110,8,6392.0,1,93174.06,87800.54,4846.98,975.6,975.6,125237,62737.04,2.979,1
train_31645,1,249753600,90,90,999,0,99,200,3,5428.5,1,1482.96,1300.995,324.935,859.98,859.98,250237,192736.885,2.708,1
train_31657,2,491673600,90,90,999,0,99,159,5,4057.0,1,4725.45,1319.035,1371.8,504.4,504.4,150237,125105.91,2.708,1
train_31660,2,441734400,90,90,999,0,99,110,18,4149.0,1,14201.195,16532.465,1754.875,706.495,706.495,250237,210049.715,2.708,1
train_31670,1,1072886400,90,90,999,0,99,110,2,1728.0,1,17212.055,7679.755,2944.8,386.1,386.1,15237,237.96,2.75,1
train_31704,2,410198400,90,90,999,0,99,190,15,3506.0,1,1754.64,266.385,1752.675,629.28,629.28,300237,265347.825,2.708,1
train_31713,2,533750400,90,90,999,0,99,900,16,7393.5,1,39980.72,23385.84,6160.22,1095.78,1095.78,150237,140423.415,2.708,1
train_31754,2,617900400,90,90,999,0,99,900,14,1192.0,2,10463.135,8584.34,237.0,303.85,303.85,98237,91123.685,2.708,1
train_31760,1,483724800,90,90,999,0,99,110,16,6840.5,1,14821.285,33862.685,6156.12,1029.42,1029.42,112737,237.0,2.708,1
train_31769,2,31507200,90,90,999,0,99,110,18,5757.0,1,118308.65,91631.095,5536.64,899.44,899.44,125237,237.0,2.708,1
train_31774,2,391708800,90,90,999,0,99,190,15,6366.0,1,6754.23,623.51,5065.98,972.48,972.48,225237,237.0,2.708,1
train_31789,1,31507200,90,90,999,0,99,110,18,5843.5,1,237.0,13431.75,178.52,909.815,909.815,350237,212387.21,2.708,1
train_31796,1,370713600,90,90,999,0,99,110,6,3817.0,1,1096.2,1092.345,226.175,666.6,666.6,171737,79783.065,2.708,1
train_31810,2,499622400,90,90,999,0,99,150,4,4274.5,1,45227.745,32255.005,2821.0,560.0,560.0,150237,145048.945,2.708,1
train_31813,1,281289600,90,90,999,0,99,100,12,4110.5,1,1489.38,1123.64,550.77,701.82,701.82,200237,147524.415,2.708,1
train_31819,2,515260800,90,90,999,0,99,900,14,12811.5,1,55731.895,15055.97,12308.52,1745.94,1745.94,350237,320789.62,2.708,1
train_31855,1,546793200,90,90,999,0,99,900,9,6205.5,1,12778.06,4383.07,5966.76,953.22,953.22,125237,109787.07,2.708,1
train_31858,2,333907200,90,90,999,0,99,190,5,4327.0,1,237.0,1786.985,2195.09,727.8,727.8,150237,36536.095,2.708,1
train_31864,2,581094000,90,90,999,0,99,110,15,3280.5,1,11187.105,5320.48,1555.72,602.22,602.22,200237,174681.47,2.708,1
train_31874,2,31507200,90,90,999,0,99,900,16,12811.5,1,19736.96,6073.555,4715.825,1745.94,1745.94,250237,132677.495,2.979,1
train_31886,2,57772800,90,90,999,0,99,190,15,9647.5,1,14123.005,7917.865,10127.52,1366.26,1366.26,125237,237.0,2.708,1
train_31893,2,512668800,90,90,999,0,99,190,15,6289.0,1,75511.42,52237.2,7499.4,963.24,963.24,150237,145807.225,2.708,1
train_31919,2,141840000,90,90,999,0,99,190,18,4569.0,1,16850.665,9473.99,6987.36,756.84,756.84,189737,134881.76,2.708,1
train_31926,2,31507200,90,90,999,0,99,110,18,4146.5,1,2222.555,279.38,2216.95,706.195,706.195,309237,233298.13,2.708,1
train_31927,1,370713600,90,90,999,0,99,110,18,7436.0,1,37463.185,30043.69,377.905,1100.89,1100.89,200237,171903.695,2.708,1
train_31937,1,599587200,90,90,999,0,99,170,14,3437.0,1,10708.99,18124.185,-1811.06,621.0,621.0,250237,222535.97,2.708,1
train_31938,2,407520000,90,90,999,0,99,110,15,5732.5,1,1606.765,15228.77,-11335.685,896.46,896.46,125237,44938.28,2.708,1
train_31970,1,294336000,90,90,999,0,99,110,0,5357.0,1,7929.47,13406.42,6381.0,851.4,851.4,300237,245518.065,2.708,1
train_31984,1,591638400,90,90,999,0,99,160,14,3397.0,1,5077.725,21642.03,-957.32,553.0,553.0,150237,140616.645,2.979,1
train_32000,1,31507200,90,90,999,0,99,110,18,9127.5,1,40400.945,22610.93,2476.87,1303.86,1303.86,150237,14190.165,2.292,1
train_32011,1,378662400,90,90,999,0,99,160,7,5637.0,1,1101.0,956.005,393.23,669.0,669.0,350237,320789.62,2.708,1
train_32014,1,181324800,90,90,999,0,99,190,20,5219.0,1,1432.68,1492.29,225.415,834.84,834.84,150237,120737.0,2.708,1
train_32019,1,612630000,90,90,999,0,99,110,18,4044.0,1,29926.62,26847.085,1026.52,693.885,693.885,255237,208329.66,2.708,1
train_32053,1,407520000,90,90,999,0,99,900,14,1279.5,1,9842.145,15142.38,-3076.24,362.1,362.1,125237,106809.87,2.708,1
train_32064,1,105033600,90,90,999,0,99,110,18,4511.5,1,36541.305,27435.32,5322.11,749.94,749.94,200237,163718.22,2.979,1
train_32092,1,539107200,90,90,999,0,99,110,12,7305.0,1,13888.84,13329.625,7022.28,1085.16,1085.16,250237,42546.335,2.708,1
train_32113,1,620578800,90,90,999,0,99,190,4,6669.5,1,35107.35,28478.23,2930.305,1008.9,1008.9,200237,181906.38,2.708,1
train_32127,2,662659200,90,90,999,0,99,110,4,2391.5,1,237.0,839.34,-266.11,495.54,495.54,120237,108097.24,2.708,1
train_32128,1,523206000,90,90,999,0,99,150,15,3632.0,1,1051.8,550.855,1047.83,644.4,644.4,200237,155438.475,2.708,1
train_32140,1,368121600,90,90,999,0,99,110,18,3022.5,1,8929.035,42700.83,2944.68,571.265,571.265,150237,77627.795,2.708,1
train_32143,2,470678400,90,90,999,0,99,110,16,4147.0,1,1941.835,3937.885,124.3,706.2,706.2,300237,266478.515,2.708,1
train_32156,1,404928000,90,90,999,0,99,110,18,5009.5,1,29977.345,9607.11,4885.8,809.695,809.695,154237,89428.835,2.708,1
train_32162,2,276019200,90,90,999,0,99,190,14,3737.0,1,867.0,25330.13,-67.28,552.0,552.0,129237,95860.9,2.708,1
train_32171,1,31507200,90,90,999,0,99,200,2,3331.5,1,32032.47,20330.345,3207.72,608.34,608.34,100237,71017.755,3.25,1
train_32178,1,665337600,90,90,999,0,99,300,8,6297.0,1,62552.245,45987.42,5085.0,843.0,843.0,150237,128490.835,2.708,1
train_32203,1,141840000,90,90,999,0,99,110,18,4163.5,6,10096.105,47287.625,4006.44,708.18,708.18,125237,121480.915,2.979,1
train_32205,2,105033600,90,90,999,0,99,110,8,1907.5,1,28583.37,22600.77,2642.52,437.46,437.46,100237,65977.59,2.708,1
train_32212,1,560016000,90,90,999,0,99,110,15,3762.5,1,2173.645,11561.66,990.8,660.06,660.06,150237,142274.835,2.708,1
train_32216,1,536428800,90,90,999,0,99,110,18,1647.0,1,7068.635,16316.69,3871.56,406.2,406.2,300237,269312.52,2.708,1
train_32229,1,170784000,90,90,999,0,99,900,14,12811.5,1,66026.09,22619.73,12308.52,1745.94,1745.94,125237,7209.0,2.708,1
train_32242,1,502214400,90,90,999,0,99,110,16,3858.5,1,9214.615,12366.065,3471.6,671.58,671.58,65237,31112.105,2.708,1
train_32262,2,565286400,90,90,999,0,99,150,14,1192.0,1,428.0,256.545,331.22,284.75,284.75,293737,247266.04,2.708,1
train_32267,1,281289600,90,90,999,0,99,150,15,6408.0,1,1718.04,261.465,1650.52,977.52,977.52,250237,201166.05,2.708,1
train_32272,2,333907200,90,90,999,0,99,900,15,5876.5,1,22966.255,7826.41,3710.92,913.74,913.74,140237,73062.2,2.708,1
train_32303,1,31507200,90,90,999,0,99,150,14,1399.0,1,3475.135,3343.87,887.72,318.34,318.34,94737,44337.0,2.708,1
train_32323,1,383760000,90,90,999,0,99,110,12,4889.0,1,37490.04,18129.19,5819.4,795.24,795.24,190237,117033.69,2.708,1
train_32327,2,512668800,90,90,999,0,99,170,6,1469.5,2,260.425,260.075,237.0,384.9,384.9,125237,106070.435,2.708,1
train_32331,1,525884400,90,90,999,0,99,150,14,1192.0,1,11324.04,9151.94,657.2,284.75,284.75,350237,316832.575,2.708,1
train_32341,1,573148800,90,90,999,0,99,900,16,1192.0,1,17673.725,13779.67,1153.8,351.6,351.6,197737,175243.99,2.708,1
train_32378,2,476035200,90,90,999,0,99,900,15,4574.0,1,9598.865,3108.435,1781.7,757.44,757.44,150237,120029.145,2.708,1
train_32392,1,533750400,90,90,999,0,99,900,0,1737.0,2,282.76,282.075,237.0,387.0,387.0,250237,208722.715,2.708,1
train_32412,1,465408000,90,90,999,0,99,900,16,9801.5,1,11765.045,4247.09,9418.92,1384.74,1384.74,250237,157020.28,2.708,1
train_32492,1,383760000,90,90,999,0,99,190,15,6055.5,1,22922.775,39281.36,7219.2,935.22,935.22,300237,260266.47,2.708,1
train_32494,1,31507200,90,90,999,0,99,190,15,8199.0,1,34494.72,18906.57,9791.4,1192.44,1192.44,165237,237.0,2.708,1
train_32534,1,31507200,90,90,999,0,99,110,13,2450.0,5,237.0,237.0,237.0,502.56,502.56,200237,20671.185,2.708,1
train_32545,1,333907200,90,90,999,0,99,110,15,5234.0,1,17002.755,18800.755,119.8,836.64,836.64,125237,65743.67,2.708,1
train_32564,2,562694400,90,90,999,0,99,900,16,1192.0,1,5677.285,1963.425,1153.8,351.6,351.6,120237,106236.93,2.708,1
train_32568,1,394300800,90,90,999,0,99,900,8,12811.0,1,12308.04,31952.35,12308.04,1745.88,1745.88,250237,53532.135,2.708,1
train_32579,1,565286400,90,90,999,0,99,900,14,4937.0,1,653.265,280.775,-104.39,613.0,613.0,250237,221292.955,2.708,1
train_32594,1,31507200,90,13,8,0,99,900,18,4250.5,1,15810.785,237.0,4089.96,718.62,718.62,75237,31230.015,2.708,1
train_32607,1,31507200,90,90,999,0,99,900,2,2737.0,2,292.99,292.15,237.0,362.0,362.0,192737,118737.55,2.708,1
train_32613,1,607363200,90,90,999,0,99,110,18,4388.0,1,51190.68,38284.75,3527.035,735.165,735.165,110237,101596.445,2.708,1
train_32623,1,570643200,90,90,999,0,99,120,2,3154.0,1,5274.51,1207.97,3037.32,587.04,587.04,128237,88115.425,2.708,1
train_32625,1,115660800,90,90,999,0,99,110,12,11932.5,1,3043.92,6648.42,-25616.325,1640.46,1640.46,150237,81487.0,2.708,1
train_32634,1,449596800,90,90,999,0,99,190,15,6996.5,1,17995.36,6190.935,3332.38,1048.14,1048.14,250237,154619.505,2.708,1
train_32640,1,557420400,90,90,999,0,99,150,9,1192.0,2,3161.615,1055.48,237.0,303.85,303.85,50237,44747.1,2.708,1
train_32644,1,578415600,90,90,999,0,99,110,4,2987.0,1,34569.835,25337.1,2437.0,512.0,512.0,80237,66351.215,2.708,1
train_32649,2,255110400,90,90,999,0,99,110,18,3827.525,1,30162.01,12132.28,4260.72,667.865,667.865,150237,105781.6,2.708,1
train_32651,2,452188800,90,90,999,0,99,110,18,4113.295,1,29022.75,20561.625,2366.805,702.155,702.155,150237,124479.735,2.708,1
train_32652,1,486403200,90,90,999,0,99,110,12,5510.0,1,5542.235,6463.995,-13700.92,869.76,869.76,125237,80792.52,2.708,1
train_32683,2,236534400,90,90,999,0,99,190,15,5729.0,1,12399.355,16954.98,-5293.7,896.04,896.04,220237,129264.44,2.979,1
train_32698,1,528480000,90,90,999,0,99,170,14,7737.0,1,1737.0,4963.27,968.01,612.0,612.0,150237,130237.0,2.979,1
train_32702,1,160416000,90,90,999,0,99,190,20,6118.5,1,38922.015,22003.0,5566.48,942.78,942.78,125237,60929.51,2.708,1
train_32708,1,31507200,90,90,999,0,99,300,6,1655.0,5,237.0,5264.82,237.0,407.16,407.16,111237,1699.72,2.708,1
train_32710,2,375984000,90,90,999,0,99,160,2,4587.0,1,29160.23,19828.125,4587.0,672.0,672.0,200237,237.0,2.708,1
train_32714,1,31507200,90,90,999,0,99,190,20,6764.5,1,8328.96,15497.46,4563.76,1020.3,1020.3,200237,41854.24,2.708,1
train_32716,1,31507200,90,90,999,0,99,110,12,7214.0,1,12133.0,102158.52,4296.16,1074.24,1074.24,170237,59641.72,2.979,1
train_32733,2,512668800,90,90,999,0,99,110,16,8372.5,1,2189.52,25155.4,-8791.69,1213.26,1213.26,250237,216306.17,2.708,1
train_32739,1,499622400,90,90,999,0,99,110,16,6835.5,1,26081.11,23704.005,6151.32,1028.82,1028.82,125237,108711.575,2.708,1
train_32741,2,662659200,90,90,999,0,99,150,14,1192.0,1,370.7,430.295,236.0,303.85,303.85,300237,285380.835,2.708,1
train_32746,1,549471600,90,90,999,0,99,170,14,7375.0,1,13194.59,2515.655,3234.14,1093.56,1093.56,200237,164354.16,2.708,1
train_32749,1,386438400,90,90,999,0,99,150,1,11039.0,1,32691.83,19555.065,10606.92,1533.24,1533.24,249737,190762.6,2.708,1
train_32765,2,278697600,90,90,999,0,99,190,9,10096.0,1,66993.615,51825.8,3740.925,1420.08,1420.08,300237,240339.785,2.708,1
train_32769,1,404928000,90,24,8,0,99,900,3,1887.0,1,5361.215,237.0,1557.0,369.0,369.0,140237,134324.91,2.708,1
train_32788,1,560016000,90,90,999,0,99,900,14,6790.0,1,26140.985,25195.49,-634.64,892.3,892.3,150237,139008.98,2.708,1
train_32830,1,86716800,90,90,999,0,99,150,15,5541.0,1,32235.42,14826.38,5554.78,873.48,873.48,100237,17981.79,2.708,1
train_32850,1,678294000,90,90,999,0,99,190,9,2137.0,1,237.0,4372.285,-4244.655,465.0,465.0,200237,183409.75,2.708,1
train_32854,2,291744000,90,90,999,0,99,110,8,2182.5,1,7064.005,7876.83,-4461.48,470.46,470.46,150237,96823.97,2.708,1
train_32903,1,631123200,90,90,999,0,99,110,18,4111.0,1,23385.7,20928.42,5317.9,701.905,701.905,150237,134774.745,2.708,1
train_32909,2,465408000,90,90,999,0,99,900,16,12532.0,1,20028.245,9425.665,9180.36,1712.4,1712.4,250237,83590.85,2.708,1
train_32917,2,291744000,90,90,999,0,99,150,7,1192.0,1,1870.11,4116.29,771.8,303.85,303.85,195237,155569.67,2.708,1
train_32921,2,307555200,90,90,999,0,99,190,15,5270.0,1,12886.01,12752.535,1131.79,840.96,840.96,195237,164338.645,2.708,1
train_32922,2,362764800,90,90,999,0,99,190,5,6233.0,1,1676.04,811.985,905.86,956.52,956.52,335237,278287.085,2.708,1
train_32923,1,494352000,90,90,999,0,99,900,14,3652.0,1,1603.0,291.195,965.49,578.5,578.5,250237,166903.8,2.708,1
train_32925,1,599587200,90,90,999,0,99,110,17,4670.5,1,2365.08,1244.96,155.9,769.02,769.02,225237,190237.0,2.708,1
train_32941,2,560016000,90,90,999,0,99,900,16,9760.0,1,29002.1,10107.99,9379.08,1379.76,1379.76,125237,107408.7,2.708,1
train_32958,2,368121600,90,90,999,0,99,900,5,12053.0,1,62333.935,30687.58,10594.56,1654.92,1654.92,250237,186695.435,2.708,1
train_32962,1,368121600,90,90,999,0,99,150,15,5745.0,1,1558.92,273.63,1555.03,897.96,897.96,300237,259508.765,2.708,1
train_32963,2,541526400,90,90,999,0,99,900,9,6693.5,1,16741.77,23723.675,3824.0,1011.78,1011.78,150237,138732.01,2.708,1
train_32976,2,433785600,90,90,999,0,99,190,15,5787.0,1,5565.42,371.715,-9323.5,903.0,903.0,300237,237.0,2.708,1
train_32982,1,31507200,90,90,999,0,99,141,5,4130.0,1,66433.49,108713.165,3974.28,704.16,704.16,125237,237.0,2.979,1
train_32984,1,31507200,90,90,999,0,99,110,18,4187.0,1,30473.435,9222.005,4028.95,711.0,711.0,300237,237.0,2.708,1
train_32999,1,620578800,90,90,999,0,99,110,12,5297.0,1,3880.2,8350.04,3957.1,844.2,844.2,300237,245096.33,2.708,1
train_33014,2,486403200,90,90,999,0,99,110,18,4526.5,1,4388.89,16016.885,-572.76,751.795,751.795,250237,50354.25,2.708,1
train_33016,1,596908800,90,90,999,0,99,110,4,3227.0,1,954.6,982.085,275.125,595.8,595.8,150237,111124.465,2.708,1
train_33037,2,544204800,90,90,999,0,99,900,9,6272.0,1,1685.4,1692.435,182.88,961.2,961.2,280237,204321.56,2.979,1
train_33041,2,260208000,90,90,999,0,99,110,18,4589.5,1,8801.955,6944.57,-508.66,759.32,759.32,125237,50141.26,2.708,1
train_33051,2,523206000,90,90,999,0,99,900,15,3429.0,1,1166.625,254.375,392.42,620.04,620.04,250237,130722.855,2.708,1
train_33085,1,562694400,90,90,999,0,99,110,18,3891.0,1,2482.43,1603.975,2472.425,675.505,675.505,250237,223503.95,2.708,1
train_33107,2,652114800,90,90,999,0,99,150,17,5128.0,1,1410.84,1848.265,684.2,823.92,823.92,300237,282154.16,2.979,1
train_33121,1,483724800,90,90,999,0,99,900,16,12686.5,1,11012.755,9409.62,-20542.165,1730.94,1730.94,125237,48517.715,2.708,1
train_33135,1,162835200,90,90,999,0,99,190,4,5601.5,1,12778.395,18117.855,1286.595,880.74,880.74,150237,237.0,2.292,1
train_33172,1,570643200,90,90,999,0,99,900,15,4386.5,1,11511.29,10164.78,383.28,734.94,734.94,150237,121487.0,2.708,1
train_33174,1,496944000,90,90,999,0,99,190,18,2798.5,1,851.76,925.81,229.43,544.38,544.38,210237,237.0,2.708,1
train_33180,1,352224000,90,90,999,0,99,190,4,1192.0,1,6666.535,4584.92,771.8,303.85,303.85,200237,182660.1,2.708,1
train_33183,2,315504000,90,90,999,0,99,130,11,12811.5,1,69170.745,36281.435,8284.68,1242.96,1242.96,250237,158016.48,2.708,1
train_33191,1,554742000,90,90,999,0,99,150,2,3324.5,1,978.0,885.815,230.35,607.5,607.5,155237,117820.51,2.708,1
train_33196,1,507571200,90,90,999,0,99,190,15,4713.0,1,25386.06,17791.705,2107.95,774.12,774.12,150237,100469.035,2.708,1
train_33243,1,433785600,90,90,999,0,99,110,18,3185.0,1,14726.27,16371.94,3105.96,590.76,590.76,150237,135150.5,2.708,1
train_33251,2,441734400,90,90,999,0,99,900,15,5351.5,1,19209.385,6843.7,4665.135,850.74,850.74,200237,63272.94,2.979,1
train_33257,1,31507200,90,90,999,0,99,110,18,1705.0,1,9719.035,19620.55,-8800.44,413.16,413.16,205237,166189.32,2.708,1
train_33311,1,678294000,90,90,999,0,99,160,14,3447.0,1,879.0,897.17,230.03,558.0,558.0,320237,292114.145,2.708,1
train_33318,1,347126400,90,90,999,0,99,110,15,6797.0,1,2645.845,32363.6,-40761.88,1024.2,1024.2,250237,187551.865,2.708,1
train_33342,2,539107200,90,90,999,0,99,900,14,5187.0,1,6404.79,10545.24,4197.0,732.0,732.0,125237,109145.145,2.708,1
train_33343,1,31507200,90,90,999,0,99,190,17,6110.5,1,25257.425,29117.81,1269.92,941.82,941.82,200237,141348.17,2.708,1
train_33366,1,752083200,90,90,999,0,99,190,16,4771.5,1,1325.28,32885.76,549.2,781.14,781.14,300237,286972.275,2.708,1
train_33368,2,436464000,90,90,999,0,99,900,9,5226.0,1,550.52,305.215,-1168.15,835.68,835.68,200237,170237.075,2.708,1
train_33394,2,696873600,90,90,999,0,99,900,14,2302.0,1,8373.42,4773.315,1063.0,340.25,340.25,150237,135825.42,2.708,1
train_33395,1,636220800,90,90,999,0,99,170,14,2147.0,1,428.0,738.87,233.28,332.5,332.5,139237,127610.155,2.708,1
train_33409,1,278697600,90,90,999,0,99,900,13,4052.5,1,17354.135,21190.485,1542.16,694.86,694.86,150237,91196.105,2.979,1
train_33426,1,560016000,90,90,999,0,99,900,14,3137.0,1,9121.89,13557.335,735.26,527.0,527.0,114737,93289.725,2.708,1
train_33434,2,197136000,90,90,999,0,99,190,16,12811.5,1,76437.475,79454.335,13776.6,1745.94,1745.94,125237,237.0,2.521,1
train_33445,2,31507200,90,90,999,0,99,900,15,5504.0,1,13645.57,61426.07,4069.015,869.04,869.04,125237,31337.87,2.708,1
train_33458,2,362764800,90,90,999,0,99,900,16,3750.5,1,1080.24,1121.405,226.385,658.62,658.62,300237,210493.885,2.708,1
train_33464,1,496944000,90,90,999,0,99,170,14,2237.0,1,6615.39,2083.085,1357.0,377.0,377.0,200237,173570.36,2.708,1
train_33467,1,425836800,90,90,999,0,99,150,15,6400.0,1,15152.485,8527.71,7632.6,976.56,976.56,117737,103261.06,2.708,1
train_33520,1,402249600,90,90,999,0,99,190,2,3289.0,1,52307.19,41065.29,2678.6,542.2,542.2,115237,60346.975,2.979,1
train_33537,2,433785600,90,90,999,0,99,110,16,8500.5,1,43158.98,14001.925,7806.6,1228.62,1228.62,65237,237.0,2.708,1
train_33551,2,333907200,90,90,999,0,99,110,15,5279.0,1,237.0,1238.74,-972.03,842.04,842.04,250237,121070.23,2.708,1
train_33562,2,599587200,90,90,999,0,99,150,7,3137.0,1,643.0,630.985,260.815,440.0,440.0,265237,239945.095,2.708,1
train_33570,2,341856000,90,90,999,0,99,900,16,1192.0,1,18379.32,14474.665,1153.8,351.6,351.6,105237,92989.32,2.708,1
train_33572,1,531158400,90,90,999,0,99,190,5,11715.0,1,8924.94,2699.86,5628.435,1614.36,1614.36,200237,181906.38,2.708,1
train_33575,2,268070400,90,90,999,0,99,900,17,3764.5,1,52892.08,54095.27,3623.4,660.3,660.3,125237,99864.255,2.708,1
train_33609,1,439056000,90,90,999,0,99,900,9,2465.5,2,275.21,274.635,237.0,504.42,504.42,115237,26337.955,2.708,1
train_33615,1,786211200,90,90,999,0,99,110,18,2882.5,1,9562.105,3285.305,522.45,554.46,554.46,150237,147412.565,2.979,1
train_33640,1,31507200,90,90,999,0,99,150,2,3730.0,1,5707.655,6222.3,3590.28,656.16,656.16,75237,15994.31,2.708,1
